Id,Comune,Sesso,Anni,Popolazione
022193,Terragnolo,femmine,12,3
022177,Sover,totale,12,6
022049,Castelnuovo,totale,12,11
022042,Carisolo,totale,12,13
022128,Nomi,femmine,12,11
022199,Tione Di Trento,maschi,12,19
022124,Nago-Torbole,femmine,12,15
022164,Sagron Mis,maschi,12,1
022190,Tenna,femmine,12,3
022089,Fornace,totale,13,10
022015,Bieno,femmine,13,0
022210,Vallarsa,femmine,12,4
022147,Predazzo,femmine,12,20
022058,Cimone,femmine,13,5
022050,Cavalese,totale,13,38
022224,Volano,maschi,12,21
022058,Cimone,maschi,13,6
022050,Cavalese,totale,12,44
022081,Fai Della Paganella,femmine,13,1
022040,Capriana,totale,13,9
022089,Fornace,maschi,13,7
022037,Campodenno,maschi,13,13
022049,Castelnuovo,femmine,13,5
022058,Cimone,totale,13,11
022053,Cavedine,totale,13,33
022035,Calliano,femmine,13,7
022052,Cavedago,maschi,13,2
022042,Carisolo,maschi,13,6
022091,Garniga Terme,totale,13,4
022026,Bresimo,maschi,13,1
022021,Bondone,femmine,13,4
022025,Brentonico,femmine,13,16
022049,Castelnuovo,maschi,13,7
022033,Caldes,maschi,13,6
022051,Cavareno,maschi,13,9
022147,Predazzo,maschi,12,18
022216,Vignola-Falesina,maschi,12,0
022042,Carisolo,femmine,13,4
022035,Calliano,totale,13,20
022025,Brentonico,totale,13,44
022040,Capriana,femmine,13,4
022060,Cis,totale,13,2
022047,Castello-Molina Di Fiemme,totale,13,20
022078,Drena,totale,13,2
022051,Cavareno,maschi,12,6
022090,Frassilongo,totale,13,3
022050,Cavalese,femmine,13,22
022079,Dro,totale,13,52
022054,Cavizzana,totale,13,3
022045,Castel Condino,totale,13,3
022034,Caldonazzo,totale,13,55
022029,Caderzone Terme,maschi,13,3
022091,Garniga Terme,maschi,13,2
022022,Borgo Valsugana,maschi,13,27
022213,Vermiglio,maschi,12,6
022213,Vermiglio,femmine,12,8
022205,Trento,maschi,13,576
022053,Cavedine,totale,12,25
022048,Castello Tesino,femmine,13,2
022095,Grigno,femmine,13,7
022043,Carzano,maschi,13,1
022017,Bleggio Superiore,totale,13,14
022054,Cavizzana,femmine,13,1
022216,Vignola-Falesina,femmine,12,1
022226,Ziano Di Fiemme,totale,12,13
022053,Cavedine,femmine,12,8
022034,Caldonazzo,maschi,13,31
022079,Dro,maschi,13,26
022026,Bresimo,femmine,13,1
022054,Cavizzana,maschi,13,2
022051,Cavareno,totale,12,12
022051,Cavareno,totale,13,13
022079,Dro,femmine,13,26
022048,Castello Tesino,totale,13,6
022052,Cavedago,femmine,13,1
022226,Ziano Di Fiemme,femmine,12,7
022059,Cinte Tesino,femmine,13,1
022078,Drena,maschi,13,0
022032,Calceranica Al Lago,totale,13,8
022018,Bocenago,maschi,13,3
022045,Castel Condino,femmine,13,2
022033,Caldes,femmine,13,10
022213,Vermiglio,totale,12,14
022078,Drena,femmine,13,2
022048,Castello Tesino,maschi,13,4
022033,Caldes,totale,13,16
022089,Fornace,femmine,13,3
022054,Cavizzana,totale,12,3
022062,Cles,femmine,13,31
022029,Caderzone Terme,femmine,13,4
022050,Cavalese,femmine,12,19
022013,Besenello,femmine,13,19
022059,Cinte Tesino,maschi,13,2
022090,Frassilongo,femmine,13,2
022018,Bocenago,femmine,13,1
022018,Bocenago,totale,13,4
022205,Trento,femmine,13,564
022060,Cis,femmine,13,2
022037,Campodenno,femmine,13,6
022022,Borgo Valsugana,femmine,13,31
022050,Cavalese,maschi,12,25
022029,Caderzone Terme,totale,13,7
022061,Civezzano,maschi,13,28
022045,Castel Condino,maschi,13,1
022051,Cavareno,femmine,12,6
022205,Trento,totale,13,1140
022210,Vallarsa,totale,12,10
022013,Besenello,totale,13,34
022017,Bleggio Superiore,maschi,13,8
022091,Garniga Terme,femmine,13,2
022032,Calceranica Al Lago,femmine,13,1
022037,Campodenno,totale,13,19
022224,Volano,totale,12,33
022047,Castello-Molina Di Fiemme,maschi,13,13
022052,Cavedago,totale,12,5
022049,Castelnuovo,totale,13,12
022090,Frassilongo,maschi,13,1
022051,Cavareno,femmine,13,4
022043,Carzano,totale,13,3
022224,Volano,femmine,12,12
022053,Cavedine,femmine,13,16
022013,Besenello,maschi,13,15
022026,Bresimo,totale,13,2
022021,Bondone,maschi,13,4
022042,Carisolo,totale,13,10
022025,Brentonico,maschi,13,28
022061,Civezzano,femmine,13,27
022047,Castello-Molina Di Fiemme,femmine,13,7
022050,Cavalese,maschi,13,16
022060,Cis,maschi,13,0
022061,Civezzano,totale,13,55
022017,Bleggio Superiore,femmine,13,6
022226,Ziano Di Fiemme,maschi,12,6
022053,Cavedine,maschi,12,17
022053,Cavedine,maschi,13,17
022216,Vignola-Falesina,totale,12,1
022054,Cavizzana,maschi,12,1
022032,Calceranica Al Lago,maschi,13,7
022015,Bieno,maschi,13,1
022147,Predazzo,totale,12,38
022040,Capriana,maschi,13,5
022043,Carzano,femmine,13,2
022052,Cavedago,totale,13,3
022035,Calliano,maschi,13,13
022059,Cinte Tesino,totale,13,3
022062,Cles,maschi,13,34
022034,Caldonazzo,femmine,13,24
022015,Bieno,totale,13,1
022036,Campitello Di Fassa,femmine,13,2
022045,Castel Condino,femmine,12,1
022153,Riva Del Garda,totale,12,170
022038,Canal San Bovo,totale,13,11
022039,Canazei,maschi,13,7
022064,Commezzadura,maschi,13,5
022036,Campitello Di Fassa,maschi,13,6
022045,Castel Condino,maschi,12,2
022068,Croviana,femmine,13,0
022081,Fai Della Paganella,maschi,13,4
022153,Riva Del Garda,femmine,12,83
022052,Cavedago,maschi,12,2
022150,Rabbi,femmine,12,9
022074,Denno,femmine,13,11
022038,Canal San Bovo,maschi,13,9
022039,Canazei,femmine,13,6
022064,Commezzadura,femmine,13,3
022052,Cavedago,femmine,12,3
022150,Rabbi,totale,12,15
022150,Rabbi,maschi,12,6
022054,Cavizzana,femmine,12,2
022045,Castel Condino,totale,12,3
022095,Grigno,totale,13,16
022097,Imer,totale,13,15
022098,Isera,maschi,13,16
022036,Campitello Di Fassa,totale,13,8
022039,Canazei,totale,13,13
022083,Fiavè,femmine,13,6
022092,Giovo,totale,13,26
022068,Croviana,totale,13,3
022153,Riva Del Garda,maschi,12,87
022103,Lavis,femmine,13,44
022229,Ledro,femmine,13,38
022064,Commezzadura,totale,13,8
022228,Comano Terme,maschi,13,20
022038,Canal San Bovo,femmine,13,2
022228,Comano Terme,totale,13,41
022062,Cles,totale,13,65
022228,Comano Terme,femmine,13,21
022113,Mazzin,maschi,13,4
022115,Mezzano,femmine,13,7
022116,Mezzocorona,femmine,13,35
022117,Mezzolombardo,femmine,13,35
022068,Croviana,maschi,13,3
022083,Fiavè,maschi,13,5
022092,Giovo,maschi,13,14
022098,Isera,femmine,13,17
022071,Dambel,maschi,13,2
022074,Denno,maschi,13,8
022074,Denno,totale,13,19
022071,Dambel,femmine,13,4
022092,Giovo,femmine,13,12
022071,Dambel,totale,13,6
022081,Fai Della Paganella,totale,13,5
022112,Massimeno,totale,13,2
022103,Lavis,totale,13,99
022229,Ledro,totale,13,62
022106,Livo,femmine,13,8
022085,Fierozzo,femmine,13,1
022087,Folgaria,femmine,13,10
022093,Giustino,maschi,13,4
022083,Fiavè,totale,13,11
022085,Fierozzo,maschi,13,4
022085,Fierozzo,totale,13,5
022087,Folgaria,totale,13,23
022093,Giustino,femmine,13,0
022123,Mori,maschi,13,56
022124,Nago-Torbole,femmine,13,16
022118,Moena,totale,13,30
022120,Molveno,totale,13,19
022087,Folgaria,maschi,13,13
022112,Massimeno,maschi,13,1
022095,Grigno,maschi,13,9
022097,Imer,maschi,13,6
022137,Pellizzano,maschi,13,1
022138,Pelugo,totale,13,5
022229,Ledro,maschi,13,24
022106,Livo,totale,13,14
022093,Giustino,totale,13,4
022097,Imer,femmine,13,9
022098,Isera,totale,13,33
022115,Mezzano,totale,13,20
022116,Mezzocorona,totale,13,50
022117,Mezzolombardo,totale,13,66
022118,Moena,maschi,13,16
022102,Lavarone,femmine,13,6
022104,Levico Terme,femmine,13,43
022108,Lona-Lases,femmine,13,3
022102,Lavarone,totale,13,10
022104,Levico Terme,totale,13,94
022144,Pomarolo,femmine,13,9
022127,Nogaredo,maschi,13,13
022129,Novaledo,totale,13,8
022102,Lavarone,maschi,13,4
022103,Lavis,maschi,13,55
022104,Levico Terme,maschi,13,51
022123,Mori,femmine,13,41
022112,Massimeno,femmine,13,1
022117,Mezzolombardo,maschi,13,31
022114,Mezzana,maschi,13,6
022114,Mezzana,totale,13,10
022113,Mazzin,femmine,13,5
022114,Mezzana,femmine,13,4
022129,Novaledo,maschi,13,2
022113,Mazzin,totale,13,9
022118,Moena,femmine,13,14
022120,Molveno,femmine,13,11
022153,Riva Del Garda,femmine,13,82
022120,Molveno,maschi,13,8
022144,Pomarolo,totale,13,24
022115,Mezzano,maschi,13,13
022116,Mezzocorona,maschi,13,15
022123,Mori,totale,13,97
022127,Nogaredo,totale,13,30
022129,Novaledo,femmine,13,6
022128,Nomi,maschi,13,2
022124,Nago-Torbole,totale,13,36
022128,Nomi,femmine,13,7
022127,Nogaredo,femmine,13,17
022128,Nomi,totale,13,9
022124,Nago-Torbole,maschi,13,20
022136,Peio,maschi,13,7
022139,Pergine Valsugana,maschi,13,114
022136,Peio,femmine,13,5
022137,Pellizzano,femmine,13,2
022138,Pelugo,maschi,13,1
022139,Pergine Valsugana,femmine,13,113
022136,Peio,totale,13,12
022137,Pellizzano,totale,13,3
022138,Pelugo,femmine,13,4
022139,Pergine Valsugana,totale,13,227
022144,Pomarolo,maschi,13,15
022147,Predazzo,femmine,13,27
022153,Riva Del Garda,maschi,13,112
022147,Predazzo,totale,13,43
022153,Riva Del Garda,totale,13,194
022205,Trento,maschi,14,591
022205,Trento,femmine,14,548
022205,Trento,totale,14,1139
022009,Baselga Di Pinè,maschi,14,29
022009,Baselga Di Pinè,femmine,14,20
022058,Cimone,maschi,12,3
022106,Livo,maschi,13,6
022108,Lona-Lases,maschi,13,5
022108,Lona-Lases,totale,13,8
022109,Luserna,maschi,13,1
022109,Luserna,femmine,13,1
022109,Luserna,totale,13,2
022110,Malé,maschi,13,4
022110,Malé,femmine,13,10
022110,Malé,totale,13,14
022130,Ospedaletto,maschi,13,6
022130,Ospedaletto,femmine,13,4
022130,Ospedaletto,totale,13,10
022131,Ossana,maschi,13,6
022131,Ossana,femmine,13,6
022131,Ossana,totale,13,12
022133,Palù Del Fersina,maschi,13,0
022133,Palù Del Fersina,femmine,13,0
022133,Palù Del Fersina,totale,13,0
022134,Panchià,maschi,13,3
022134,Panchià,femmine,13,0
022134,Panchià,totale,13,3
022147,Predazzo,maschi,13,16
022150,Rabbi,maschi,13,11
022150,Rabbi,femmine,13,5
022150,Rabbi,totale,13,16
022155,Romeno,maschi,12,6
022155,Romeno,maschi,13,5
022155,Romeno,femmine,12,5
022155,Romeno,femmine,13,9
022155,Romeno,totale,12,11
022155,Romeno,totale,13,14
022156,Roncegno Terme,maschi,13,11
022156,Roncegno Terme,femmine,13,12
022156,Roncegno Terme,totale,13,23
022157,Ronchi Valsugana,maschi,13,2
022157,Ronchi Valsugana,femmine,13,1
022157,Ronchi Valsugana,totale,13,3
022135,Ronzo-Chienis,maschi,13,3
022135,Ronzo-Chienis,femmine,13,4
022135,Ronzo-Chienis,totale,13,7
022159,Ronzone,maschi,13,4
022159,Ronzone,femmine,13,3
022159,Ronzone,totale,13,7
022160,Roverè Della Luna,maschi,13,9
022160,Roverè Della Luna,femmine,13,12
022160,Roverè Della Luna,totale,13,21
022161,Rovereto,maschi,13,195
022161,Rovereto,femmine,13,211
022161,Rovereto,totale,13,406
022162,Ruffrè-Mendola,maschi,13,3
022162,Ruffrè-Mendola,femmine,13,2
022162,Ruffrè-Mendola,totale,13,5
022163,Rumo,maschi,13,1
022163,Rumo,femmine,13,9
022163,Rumo,totale,13,10
022164,Sagron Mis,maschi,13,0
022164,Sagron Mis,femmine,13,0
022164,Sagron Mis,totale,13,0
022165,Samone,maschi,13,1
022165,Samone,femmine,13,2
022165,Samone,totale,13,3
022167,San Michele All'Adige,maschi,13,10
022167,San Michele All'Adige,femmine,13,25
022167,San Michele All'Adige,totale,13,35
022168,Sant'Orsola Terme,maschi,13,5
022168,Sant'Orsola Terme,femmine,13,6
022168,Sant'Orsola Terme,totale,13,11
022169,Sanzeno,maschi,13,2
022169,Sanzeno,femmine,13,2
022169,Sanzeno,totale,13,4
022170,Sarnonico,maschi,13,5
022170,Sarnonico,femmine,13,3
022170,Sarnonico,totale,13,8
022171,Scurelle,maschi,13,6
022171,Scurelle,femmine,13,10
022171,Scurelle,totale,13,16
022172,Segonzano,maschi,13,3
022172,Segonzano,femmine,13,7
022172,Segonzano,totale,13,10
022173,Sfruz,maschi,13,0
022173,Sfruz,femmine,13,2
022173,Sfruz,totale,13,2
022176,Soraga Di Fassa,maschi,13,3
022176,Soraga Di Fassa,femmine,13,3
022176,Soraga Di Fassa,totale,13,6
022177,Sover,maschi,13,4
022177,Sover,femmine,13,3
022177,Sover,totale,13,7
022179,Spiazzo,maschi,13,10
022179,Spiazzo,femmine,13,7
022179,Spiazzo,totale,13,17
022180,Spormaggiore,maschi,13,8
022180,Spormaggiore,femmine,13,7
022180,Spormaggiore,totale,13,15
022181,Sporminore,maschi,13,2
022181,Sporminore,femmine,13,2
022181,Sporminore,totale,13,4
022182,Stenico,maschi,13,3
022182,Stenico,femmine,13,5
022182,Stenico,totale,13,8
022183,Storo,maschi,13,27
022183,Storo,femmine,13,36
022183,Storo,totale,13,63
022184,Strembo,maschi,13,7
022184,Strembo,femmine,13,6
022184,Strembo,totale,13,13
022188,Telve,maschi,13,6
022188,Telve,femmine,13,9
022188,Telve,totale,13,15
022189,Telve Di Sopra,maschi,13,3
022189,Telve Di Sopra,femmine,13,3
022189,Telve Di Sopra,totale,13,6
022190,Tenna,totale,13,9
022191,Tenno,maschi,13,9
022191,Tenno,femmine,13,11
022191,Tenno,totale,13,20
022193,Terragnolo,maschi,13,3
022193,Terragnolo,femmine,13,3
022193,Terragnolo,totale,13,6
022195,Terzolas,maschi,13,4
022195,Terzolas,femmine,13,1
022195,Terzolas,totale,13,5
022196,Tesero,maschi,13,13
022196,Tesero,femmine,13,14
022196,Tesero,totale,13,27
022199,Tione Di Trento,maschi,13,20
022199,Tione Di Trento,femmine,13,15
022199,Tione Di Trento,totale,13,35
022200,Ton,maschi,13,9
022200,Ton,femmine,13,10
022200,Ton,totale,13,19
022202,Torcegno,maschi,13,4
022202,Torcegno,femmine,13,4
022202,Torcegno,totale,13,8
022209,Valfloriana,maschi,13,2
022209,Valfloriana,femmine,13,1
022209,Valfloriana,totale,13,3
022210,Vallarsa,maschi,13,4
022210,Vallarsa,femmine,13,7
022210,Vallarsa,totale,13,11
022213,Vermiglio,maschi,13,5
022213,Vermiglio,femmine,13,11
022213,Vermiglio,totale,13,16
022216,Vignola-Falesina,maschi,13,0
022216,Vignola-Falesina,femmine,13,0
022216,Vignola-Falesina,totale,13,0
022222,Villa Lagarina,maschi,13,22
022222,Villa Lagarina,femmine,13,27
022222,Villa Lagarina,totale,13,49
022001,Ala,maschi,14,48
022001,Ala,femmine,14,42
022001,Ala,totale,14,90
022002,Albiano,maschi,14,5
022002,Albiano,femmine,14,6
022002,Albiano,totale,14,11
022003,Aldeno,maschi,14,12
022003,Aldeno,femmine,14,18
022003,Aldeno,totale,14,30
022005,Andalo,maschi,14,5
022005,Andalo,femmine,14,6
022005,Andalo,totale,14,11
022006,Arco,maschi,14,102
022006,Arco,femmine,14,78
022006,Arco,totale,14,180
022007,Avio,maschi,14,21
022007,Avio,femmine,14,21
022007,Avio,totale,14,42
022009,Baselga Di Pinè,totale,14,49
022011,Bedollo,maschi,14,10
022011,Bedollo,femmine,14,9
022011,Bedollo,totale,14,19
022013,Besenello,maschi,14,17
022013,Besenello,femmine,14,14
022013,Besenello,totale,14,31
022015,Bieno,maschi,14,2
022015,Bieno,femmine,14,4
022015,Bieno,totale,14,6
022017,Bleggio Superiore,maschi,14,7
022017,Bleggio Superiore,femmine,14,5
022017,Bleggio Superiore,totale,14,12
022018,Bocenago,maschi,14,2
022018,Bocenago,femmine,14,1
022018,Bocenago,totale,14,3
022021,Bondone,maschi,14,3
022021,Bondone,femmine,14,0
022021,Bondone,totale,14,3
022022,Borgo Valsugana,maschi,14,31
022022,Borgo Valsugana,femmine,14,42
022022,Borgo Valsugana,totale,14,73
022025,Brentonico,maschi,14,16
022025,Brentonico,femmine,14,19
022025,Brentonico,totale,14,35
022026,Bresimo,maschi,14,0
022026,Bresimo,femmine,14,1
022026,Bresimo,totale,14,1
022029,Caderzone Terme,maschi,14,4
022029,Caderzone Terme,femmine,14,3
022029,Caderzone Terme,totale,14,7
022036,Campitello Di Fassa,maschi,14,3
022036,Campitello Di Fassa,femmine,14,2
022036,Campitello Di Fassa,totale,14,5
022037,Campodenno,maschi,14,7
022037,Campodenno,femmine,14,9
022037,Campodenno,totale,14,16
022038,Canal San Bovo,maschi,14,3
022038,Canal San Bovo,femmine,14,8
022038,Canal San Bovo,totale,14,11
022039,Canazei,maschi,14,10
022039,Canazei,femmine,14,9
022039,Canazei,totale,14,19
022040,Capriana,maschi,14,6
022040,Capriana,femmine,14,4
022040,Capriana,totale,14,10
022042,Carisolo,maschi,14,7
022042,Carisolo,femmine,14,4
022042,Carisolo,totale,14,11
022043,Carzano,femmine,14,4
022043,Carzano,totale,14,7
022048,Castello Tesino,maschi,14,2
022048,Castello Tesino,femmine,14,4
022048,Castello Tesino,totale,14,6
022047,Castello-Molina Di Fiemme,maschi,14,13
022047,Castello-Molina Di Fiemme,femmine,14,7
022047,Castello-Molina Di Fiemme,totale,14,20
022049,Castelnuovo,maschi,14,4
022049,Castelnuovo,femmine,14,7
022049,Castelnuovo,totale,14,11
022050,Cavalese,maschi,14,24
022050,Cavalese,femmine,14,20
022050,Cavalese,totale,14,44
022051,Cavareno,maschi,14,4
022051,Cavareno,femmine,14,6
022051,Cavareno,totale,14,10
022052,Cavedago,maschi,14,2
022052,Cavedago,femmine,14,2
022052,Cavedago,totale,14,4
022053,Cavedine,maschi,14,13
022053,Cavedine,femmine,14,10
022053,Cavedine,totale,14,23
022054,Cavizzana,maschi,14,0
022054,Cavizzana,femmine,14,1
022054,Cavizzana,totale,14,1
022058,Cimone,femmine,12,4
022058,Cimone,femmine,14,5
022058,Cimone,totale,12,7
022058,Cimone,totale,14,8
022059,Cinte Tesino,maschi,12,1
022059,Cinte Tesino,femmine,12,1
022059,Cinte Tesino,totale,12,2
022060,Cis,maschi,12,0
022060,Cis,femmine,12,2
022060,Cis,totale,12,2
022061,Civezzano,maschi,12,20
022061,Civezzano,femmine,12,20
022061,Civezzano,totale,12,40
022090,Frassilongo,maschi,14,5
022090,Frassilongo,femmine,14,0
022090,Frassilongo,totale,14,5
022091,Garniga Terme,maschi,14,1
022091,Garniga Terme,femmine,14,1
022091,Garniga Terme,totale,14,2
022092,Giovo,maschi,14,20
022092,Giovo,femmine,14,13
022093,Giustino,totale,14,3
022095,Grigno,totale,14,19
022142,Pieve Tesino,maschi,13,0
022142,Pieve Tesino,femmine,13,2
022142,Pieve Tesino,totale,13,2
022143,Pinzolo,maschi,13,22
022143,Pinzolo,femmine,13,11
022143,Pinzolo,totale,13,33
022190,Tenna,maschi,13,2
022190,Tenna,femmine,13,7
022203,Trambileno,maschi,13,12
022203,Trambileno,femmine,13,6
022203,Trambileno,totale,13,18
022224,Volano,maschi,13,18
022224,Volano,femmine,13,13
022224,Volano,totale,13,31
022226,Ziano Di Fiemme,maschi,13,5
022226,Ziano Di Fiemme,femmine,13,8
022226,Ziano Di Fiemme,totale,13,13
022032,Calceranica Al Lago,maschi,14,8
022032,Calceranica Al Lago,femmine,14,11
022032,Calceranica Al Lago,totale,14,19
022033,Caldes,maschi,14,4
022033,Caldes,femmine,14,5
022033,Caldes,totale,14,9
022034,Caldonazzo,maschi,14,20
022034,Caldonazzo,femmine,14,22
022034,Caldonazzo,totale,14,42
022035,Calliano,maschi,14,15
022035,Calliano,femmine,14,10
022035,Calliano,totale,14,25
022043,Carzano,maschi,14,3
022045,Castel Condino,maschi,14,0
022045,Castel Condino,femmine,14,1
022045,Castel Condino,totale,14,1
022058,Cimone,maschi,14,3
022059,Cinte Tesino,maschi,14,0
022059,Cinte Tesino,femmine,14,1
022059,Cinte Tesino,totale,14,1
022060,Cis,maschi,14,0
022060,Cis,femmine,14,1
022060,Cis,totale,14,1
022068,Croviana,maschi,14,7
022068,Croviana,femmine,14,1
022068,Croviana,totale,14,8
022071,Dambel,maschi,14,1
022071,Dambel,femmine,14,5
022071,Dambel,totale,14,6
022074,Denno,maschi,14,7
022074,Denno,femmine,14,9
022074,Denno,totale,14,16
022078,Drena,maschi,14,3
022078,Drena,femmine,14,3
022078,Drena,totale,14,6
022079,Dro,maschi,14,32
022079,Dro,femmine,14,31
022079,Dro,totale,14,63
022081,Fai Della Paganella,maschi,14,5
022081,Fai Della Paganella,femmine,14,2
022081,Fai Della Paganella,totale,14,7
022083,Fiavè,maschi,14,7
022083,Fiavè,femmine,14,2
022083,Fiavè,totale,14,9
022085,Fierozzo,maschi,14,1
022085,Fierozzo,femmine,14,4
022085,Fierozzo,totale,14,5
022092,Giovo,totale,14,33
022093,Giustino,maschi,14,0
022093,Giustino,femmine,14,3
022095,Grigno,maschi,14,9
022095,Grigno,femmine,14,10
022097,Imer,maschi,14,5
022097,Imer,femmine,14,5
022097,Imer,totale,14,10
022098,Isera,maschi,14,9
022098,Isera,femmine,14,15
022098,Isera,totale,14,24
022102,Lavarone,maschi,14,2
022102,Lavarone,femmine,14,3
022102,Lavarone,totale,14,5
022103,Lavis,maschi,14,55
022103,Lavis,femmine,14,54
022103,Lavis,totale,14,109
022229,Ledro,maschi,14,30
022229,Ledro,femmine,14,32
022229,Ledro,totale,14,62
022104,Levico Terme,maschi,14,41
022104,Levico Terme,femmine,14,49
022104,Levico Terme,totale,14,90
022106,Livo,maschi,14,5
022106,Livo,femmine,14,5
022106,Livo,totale,14,10
022108,Lona-Lases,maschi,14,2
022108,Lona-Lases,femmine,14,4
022108,Lona-Lases,totale,14,6
022109,Luserna,maschi,14,2
022109,Luserna,femmine,14,1
022109,Luserna,totale,14,3
022110,Malé,maschi,14,15
022110,Malé,femmine,14,11
022110,Malé,totale,14,26
022112,Massimeno,maschi,14,1
022112,Massimeno,femmine,14,2
022112,Massimeno,totale,14,3
022113,Mazzin,maschi,14,4
022113,Mazzin,femmine,14,3
022113,Mazzin,totale,14,7
022114,Mezzana,maschi,14,4
022114,Mezzana,femmine,14,6
022114,Mezzana,totale,14,10
022115,Mezzano,femmine,14,4
022115,Mezzano,totale,14,17
022116,Mezzocorona,femmine,14,19
022116,Mezzocorona,totale,14,46
022117,Mezzolombardo,maschi,14,51
022117,Mezzolombardo,femmine,14,31
022117,Mezzolombardo,totale,14,82
022123,Mori,maschi,14,62
022123,Mori,femmine,14,45
022123,Mori,totale,14,107
022124,Nago-Torbole,femmine,14,14
022130,Ospedaletto,maschi,14,10
022130,Ospedaletto,femmine,14,1
022130,Ospedaletto,totale,14,11
022131,Ossana,maschi,14,3
022131,Ossana,femmine,14,4
022131,Ossana,totale,14,7
022133,Palù Del Fersina,maschi,14,0
022133,Palù Del Fersina,femmine,14,1
022133,Palù Del Fersina,totale,14,1
022134,Panchià,maschi,14,4
022134,Panchià,femmine,14,5
022134,Panchià,totale,14,9
022136,Peio,maschi,14,10
022136,Peio,femmine,14,7
022136,Peio,totale,14,17
022137,Pellizzano,maschi,14,3
022137,Pellizzano,femmine,14,4
022137,Pellizzano,totale,14,7
022138,Pelugo,maschi,14,1
022138,Pelugo,femmine,14,1
022138,Pelugo,totale,14,2
022139,Pergine Valsugana,maschi,14,121
022139,Pergine Valsugana,femmine,14,112
022139,Pergine Valsugana,totale,14,233
022142,Pieve Tesino,maschi,14,3
